timestamp,transducer_voltage,transducer_pressure,transducer_pressure_raw,alicat_pressure_psia,alicat_setpoint_psia,alicat_baro_psia,alicat_gauge_psig,offset_psi
1775607029.8503754,4.679325103759766,14.10386667251587,14.037975311279297,13.46,13.46,13.46,0.0,0.6438666725158697
1775607029.95193,4.719521999359131,14.125746402740479,14.158565998077393,13.46,13.46,13.46,0.0,0.6657464027404778
1775607030.053146,4.718264102935791,14.137364765167238,14.154792308807373,13.46,13.46,13.46,0.0,0.677364765167237
1775607030.1537018,4.71920108795166,14.145460164642333,14.15760326385498,13.46,13.46,13.46,0.0,0.6854601646423326
1775607030.2547524,4.719383716583252,14.150536558685301,14.158151149749756,13.46,13.46,13.46,0.0,0.6905365586853005
1775607030.355239,4.71967887878418,14.153936589752197,14.159036636352539,13.46,13.46,13.46,0.0,0.6939365897521963
1775607030.4557362,4.682423114776611,14.111269691583253,14.047269344329834,13.46,13.46,13.46,0.0,0.6512696915832521
1775607030.5573852,4.719916820526123,14.1306619995813,14.15975046157837,13.46,13.46,13.46,0.0,0.6706619995812986
1775607030.658346,4.718692302703857,14.140827962993407,14.156076908111572,13.46,13.46,13.46,0.0,0.6808279629934066
1775607030.7599883,4.674906253814697,14.094384282373682,14.024718761444092,13.46,13.46,13.46,0.0,0.6343842823736807
1775607030.8609366,4.679897785186768,14.07250791164833,14.039693355560303,13.46,13.46,13.46,0.0,0.6125079116483292
1775607030.9624026,4.6783833503723145,14.057564767435775,14.035150051116943,13.46,13.46,13.46,0.0,0.5975647674357738
1775607031.063041,4.719612121582031,14.098073406359902,14.158836364746094,13.46,13.46,13.46,0.0,0.6380734063599007
1775607031.1649268,4.71962308883667,14.122391750419943,14.15886926651001,13.46,13.46,13.46,0.0,0.6623917504199426
1775607031.266544,4.716912746429443,14.1337303459673,14.15073823928833,13.46,13.46,13.46,0.0,0.6737303459672983
1775607031.3669024,4.678332805633545,14.094237574340633,14.034998416900635,13.46,13.46,13.46,0.0,0.6342375743406325
1775607031.4684603,4.678701877593994,14.070984797717173,14.036105632781982,13.46,13.46,13.46,0.0,0.6109847977171725
1775607031.569303,4.67654275894165,14.054442189360284,14.029628276824951,13.46,13.46,13.46,0.0,0.5944421893602829
